Gene	CNA	Freq	chromosome	start	end	strand	Cancer_type
AHRR	AMP	13.5	5	321714.00	438291.00	77	Adrenocortical_Carcinoma
AHRR	AMP	9.6	5	321714.00	438291.00	77	Bladder_Urothelial_Carcinoma
AHRR	AMP	6.5	5	321714.00	438291.00	77	Cervical_Squamous_Cell_Carcinoma
AHRR	AMP	13.2	5	321714.00	438291.00	77	Esophageal_Adenocarcinoma
AHRR	AMP	12.9	5	321714.00	438291.00	77	Lung
AHSA2P	AMP	18.8	2	61177418.00	61191203.00	77	Diffuse_Large B-Cell_Lymphoma
AHSG	AMP	14	3	186613060.00	186621318.00	77	Cervical_Squamous_Cell_Carcinoma
AHSG	AMP	15.4	3	186613060.00	186621318.00	77	Esophageal_Adenocarcinoma
AHSG	AMP	16.4	3	186613060.00	186621318.00	77	Serous_Ovarian_Cancer
AICDA	AMP	6	12	8602155.00	8613242.00	3	Testicular_Germ_Cell_Tumors
AIDA	AMP	7.8	1	222668013.00	222713210.00	3	Breast_Invasive_Ductal_Carcinoma
AIF1	HOMDEL	6.3	6	31615217.00	31617021.00	77	Diffuse_Large B-Cell_Lymphoma
AIG1	HOMDEL	6.3	6	143060496.00	143341058.00	77	Diffuse_Large B-Cell_Lymphoma
AIG1	HOMDEL	7.5	6	143060496.00	143341058.00	77	Uveal Melanoma
AIM2	AMP	8.3	1	159061599.00	159187843.00	3	Breast_Invasive_Ductal_Carcinoma
AIM2	AMP	13.9	1	159061599.00	159187843.00	3	Cholangiocarcinoma
AIM2	AMP	9.8	1	159061599.00	159187843.00	3	Liver_Hepatocellular_Carcinoma
AIP	AMP	6.6	11	67468174.00	67491154.00	77	Esophageal_Adenocarcinoma
AIRN	HOMDEL	6.3	6	160003291.00	160007664.00	3	Uveal Melanoma
AJAP1	HOMDEL	8.3	1	4654609.00	4792534.00	77	Diffuse_Large B-Cell_Lymphoma
AK9	HOMDEL	10.4	6	109492855.00	109691217.00	3	Diffuse_Large B-Cell_Lymphoma
AK9	HOMDEL	8.4	6	109492855.00	109691217.00	3	Prostate_Adenocarcinoma
AK9	HOMDEL	6.3	6	109492855.00	109691217.00	3	Uveal Melanoma
AKAP1	AMP	6.5	17	57085092.00	57121346.00	77	Breast_Invasive_Ductal_Carcinoma
AKAP10	AMP	8.7	17	19904302.00	19978343.00	3	Sarcoma
AKAP11	HOMDEL	8.2	13	42272152.00	42323261.00	77	Prostate_Adenocarcinoma
AKAP12	HOMDEL	7.5	6	151239967.00	151358559.00	77	Uveal Melanoma
AKAP17A	HOMDEL	6	24	1591604.00	1602520.00	77	Esophageal_Adenocarcinoma
AKAP3	AMP	6	12	4615508.00	4649051.00	3	Testicular_Germ_Cell_Tumors
AKAP6	AMP	7.4	14	32329298.00	32837684.00	77	Lung
AKAP7	HOMDEL	6.3	6	131135467.00	131283535.00	77	Diffuse_Large B-Cell_Lymphoma
AKAP7	HOMDEL	7.5	6	131135467.00	131283535.00	77	Uveal Melanoma
AKAP8	AMP	11.5	19	15353385.00	15379815.00	3	Serous_Ovarian_Cancer
AKAP8L	AMP	11.4	19	15380050.00	15419141.00	3	Serous_Ovarian_Cancer
AKAP9	AMP	11	7	91940840.00	92110673.00	77	Esophageal_Adenocarcinoma
AKAP9	AMP	7.5	7	91940840.00	92110673.00	77	Stomach_Adenocarcinoma
AKIRIN1	AMP	9.3	1	38991276.00	39006059.00	77	Serous_Ovarian_Cancer
AKIRIN2	HOMDEL	8.3	6	87674860.00	87702233.00	3	Diffuse_Large B-Cell_Lymphoma
AKIRIN2	HOMDEL	9	6	87674860.00	87702233.00	3	Prostate_Adenocarcinoma
AKR1B1	AMP	6.3	7	134442356.00	134459284.00	3	Serous_Ovarian_Cancer
AKR1B10	AMP	6.1	7	134527567.00	134541412.00	77	Serous_Ovarian_Cancer
AKR1B15	AMP	6.1	7	134549110.00	134579875.00	77	Serous_Ovarian_Cancer
AKR1D1	AMP	7.3	7	138002324.00	138118305.00	77	Serous_Ovarian_Cancer
AKT3	AMP	9.5	1	243488233.00	243851079.00	3	Breast_Invasive_Ductal_Carcinoma
AKT3	HOMDEL	6.3	1	243488233.00	243851079.00	3	Diffuse_Large B-Cell_Lymphoma
AKT3	AMP	6.5	1	243488233.00	243851079.00	3	Liver_Hepatocellular_Carcinoma
ALDH1A3	AMP	6.7	15	100877714.00	100916626.00	77	Sarcoma
ALDH1L1	AMP	6.1	3	126103562.00	126197994.00	3	Cervical_Squamous_Cell_Carcinoma
ALDH1L1-AS1	AMP	6.1	3	126103640.00	126108069.00	77	Cervical_Squamous_Cell_Carcinoma
ALDH1L1-AS2	AMP	6.1	3	126180012.00	126210169.00	77	Cervical_Squamous_Cell_Carcinoma
ALDH3A1	AMP	9.1	17	19737984.00	19748943.00	3	Sarcoma
ALDH3A2	AMP	8.3	17	19648136.00	19685760.00	77	Sarcoma
ALDH3B1	AMP	9.9	11	68008578.00	68029282.00	77	Esophageal_Adenocarcinoma
ALDH3B2	AMP	6.2	11	67662155.00	67681224.00	3	Breast_Invasive_Ductal_Carcinoma
ALDH3B2	AMP	10.4	11	67662155.00	67681224.00	3	Esophageal_Adenocarcinoma
ALDH8A1	HOMDEL	6.3	6	134917393.00	134950115.00	3	Diffuse_Large B-Cell_Lymphoma
ALDH8A1	HOMDEL	7.5	6	134917393.00	134950115.00	3	Uveal Melanoma
ALDH9A1	AMP	10.5	1	165662216.00	165698562.00	3	Bladder_Urothelial_Carcinoma
ALDH9A1	AMP	8.5	1	165662216.00	165698562.00	3	Breast_Invasive_Ductal_Carcinoma
ALDH9A1	AMP	13.9	1	165662216.00	165698562.00	3	Cholangiocarcinoma
ALDH9A1	AMP	9	1	165662216.00	165698562.00	3	Liver_Hepatocellular_Carcinoma
ALG11	HOMDEL	9.4	13	52012391.00	52079232.00	77	Prostate_Adenocarcinoma
ALG12	HOMDEL	11.2	22	49900229.00	49918438.00	3	Serous_Ovarian_Cancer
ALG1L1P	AMP	6.1	3	125929272.00	125990537.00	3	Cervical_Squamous_Cell_Carcinoma
ALG1L9P	AMP	15.9	11	71673885.00	71813859.00	3	Esophageal_Adenocarcinoma
ALG1L9P	AMP	9.9	11	71673885.00	71813859.00	3	Head_and_Neck_Squamous
ALG3	AMP	13.7	3	184242301.00	184249548.00	3	Cervical_Squamous_Cell_Carcinoma
ALG3	AMP	14.8	3	184242301.00	184249548.00	3	Esophageal_Adenocarcinoma
ALG3	AMP	18	3	184242301.00	184249548.00	3	Serous_Ovarian_Cancer
ALG3	AMP	6.1	3	184242301.00	184249548.00	3	Uterine_Corpus_Endometrial_Carcinoma
ALG8	AMP	10.1	11	78095244.00	78139660.00	3	Serous_Ovarian_Cancer
ALKBH4	AMP	7.7	7	102456238.00	102464863.00	3	Esophageal_Adenocarcinoma
ALKBH5	AMP	8.7	17	18183078.00	18209954.00	77	Sarcoma
ALKBH6	AMP	8	19	36009120.00	36014239.00	3	Serous_Ovarian_Cancer
AMACR	AMP	8.2	5	33986165.00	34008104.00	3	Esophageal_Adenocarcinoma
AMACR	AMP	8	5	33986165.00	34008104.00	3	Lung
AMD1	HOMDEL	10.4	6	110874770.00	110898879.00	77	Diffuse_Large B-Cell_Lymphoma
AMD1	HOMDEL	8.6	6	110874770.00	110898879.00	77	Prostate_Adenocarcinoma
AMD1	HOMDEL	6.3	6	110874770.00	110898879.00	77	Uveal Melanoma
AMIGO3	HOMDEL	8.3	3	49716829.00	49719684.00	3	Diffuse_Large B-Cell_Lymphoma
AMN1	AMP	7.5	12	31671142.00	31729121.00	3	Serous_Ovarian_Cancer
AMOTL2	AMP	6.8	3	134355347.00	134375479.00	3	Cervical_Squamous_Cell_Carcinoma
AMOTL2	AMP	6	3	134355347.00	134375479.00	3	Esophageal_Adenocarcinoma
AMT	HOMDEL	10.4	3	49416778.00	49422685.00	3	Diffuse_Large B-Cell_Lymphoma
AMZ2	AMP	7.3	17	68205481.00	68257712.00	77	Breast_Invasive_Ductal_Carcinoma
ANAPC13	AMP	6.8	3	134477706.00	134486716.00	3	Cervical_Squamous_Cell_Carcinoma
ANAPC15	AMP	13.2	11	72106378.00	72112780.00	3	Esophageal_Adenocarcinoma
ANAPC15	AMP	7	11	72106378.00	72112780.00	3	Head_and_Neck_Squamous
ANGEL2	AMP	6.1	1	212992182.00	213015867.00	3	Breast_Invasive_Ductal_Carcinoma
ANGEL2	AMP	6.3	1	212992182.00	213015867.00	3	Liver_Hepatocellular_Carcinoma
ANGPT1	AMP	7.7	8	107249482.00	107498055.00	3	Esophageal_Adenocarcinoma
ANGPT1	AMP	9.3	8	107249482.00	107498055.00	3	Liver_Hepatocellular_Carcinoma
ANGPT1	AMP	15.2	8	107249482.00	107498055.00	3	Serous_Ovarian_Cancer
ANGPT2	HOMDEL	7.1	8	6499632.00	6563409.00	3	Liver_Hepatocellular_Carcinoma
ANGPT2	HOMDEL	6.6	8	6499632.00	6563409.00	3	Serous_Ovarian_Cancer
ANGPTL1	AMP	8.3	1	178849535.00	178871077.00	3	Cholangiocarcinoma
ANGPTL1	AMP	8.2	1	178849535.00	178871077.00	3	Liver_Hepatocellular_Carcinoma
ANGPTL5	AMP	9.9	11	101890674.00	101916522.00	3	Cervical_Squamous_Cell_Carcinoma
ANGPTL6	AMP	6.8	19	10092338.00	10102678.00	3	Serous_Ovarian_Cancer
ANGPTL8	AMP	7.5	19	11237450.00	11241943.00	77	Serous_Ovarian_Cancer
ANK1	AMP	8.3	8	41653220.00	41896741.00	3	Breast_Invasive_Ductal_Carcinoma
ANK1	AMP	6.6	8	41653220.00	41896741.00	3	Esophageal_Adenocarcinoma
ANKFN1	AMP	6.4	17	55882301.00	56517016.00	77	Breast_Invasive_Ductal_Carcinoma
ANKH	AMP	8.1	5	14704800.00	14871778.00	3	Bladder_Urothelial_Carcinoma
ANKH	AMP	10.4	5	14704800.00	14871778.00	3	Esophageal_Adenocarcinoma
ANKH	AMP	11.5	5	14704800.00	14871778.00	3	Lung
ANKH	AMP	6.3	5	14704800.00	14871778.00	3	Sarcoma
ANKHD1	AMP	6.1	5	140401814.00	140539856.00	77	Renal_Clear_Cell_Carcinoma
ANKHD1-EIF4EBP3	AMP	6.1	5	140401908.00	140549569.00	77	Renal_Clear_Cell_Carcinoma
ANKIB1	AMP	11.5	7	92245974.00	92401383.00	77	Esophageal_Adenocarcinoma
ANKIB1	AMP	7.8	7	92245974.00	92401383.00	77	Stomach_Adenocarcinoma
ANKLE1	AMP	7.9	19	17281645.00	17287646.00	77	Serous_Ovarian_Cancer
ANKMY1	HOMDEL	7.1	2	240479422.00	240569209.00	3	Sarcoma
ANKRD13D	AMP	6	11	67289300.00	67302485.00	77	Esophageal_Adenocarcinoma
ANKRD16	AMP	7.1	10	5861616.00	5889906.00	3	Bladder_Urothelial_Carcinoma
ANKRD18DP	AMP	14	3	198053522.00	198080512.00	3	Cervical_Squamous_Cell_Carcinoma
ANKRD18DP	AMP	17	3	198053522.00	198080512.00	3	Esophageal_Adenocarcinoma
ANKRD18DP	AMP	16.1	3	198053522.00	198080512.00	3	Serous_Ovarian_Cancer
ANKRD22	HOMDEL	6.3	10	88819896.00	88851844.00	3	Diffuse_Large B-Cell_Lymphoma
ANKRD22	HOMDEL	7.8	10	88819896.00	88851844.00	3	Prostate_Adenocarcinoma
ANKRD27	AMP	7.1	19	32597006.00	32676597.00	3	Esophageal_Adenocarcinoma
ANKRD27	AMP	9.1	19	32597006.00	32676597.00	3	Serous_Ovarian_Cancer
ANKRD29	AMP	8.2	18	23598926.00	23662911.00	3	Esophageal_Adenocarcinoma
ANKRD33B	AMP	6.7	5	10564070.00	10657816.00	77	Adrenocortical_Carcinoma
ANKRD33B	AMP	8.8	5	10564070.00	10657816.00	77	Bladder_Urothelial_Carcinoma
ANKRD33B	AMP	9.9	5	10564070.00	10657816.00	77	Esophageal_Adenocarcinoma
ANKRD33B	AMP	9.6	5	10564070.00	10657816.00	77	Lung
ANKRD34A	AMP	9.1	1	145959441.00	145964575.00	3	Bladder_Urothelial_Carcinoma
ANKRD34A	AMP	10.1	1	145959441.00	145964575.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD34A	AMP	8.3	1	145959441.00	145964575.00	3	Cholangiocarcinoma
ANKRD34A	AMP	9.8	1	145959441.00	145964575.00	3	Liver_Hepatocellular_Carcinoma
ANKRD35	AMP	9.1	1	145866560.00	145885866.00	3	Bladder_Urothelial_Carcinoma
ANKRD35	AMP	10.1	1	145866560.00	145885866.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD35	AMP	8.3	1	145866560.00	145885866.00	3	Cholangiocarcinoma
ANKRD35	AMP	9.8	1	145866560.00	145885866.00	3	Liver_Hepatocellular_Carcinoma
ANKRD36BP1	AMP	8.3	1	168245565.00	168247343.00	3	Bladder_Urothelial_Carcinoma
ANKRD36BP1	AMP	7	1	168245565.00	168247343.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD36BP1	AMP	13.9	1	168245565.00	168247343.00	3	Cholangiocarcinoma
ANKRD36BP1	AMP	9.3	1	168245565.00	168247343.00	3	Liver_Hepatocellular_Carcinoma
ANKRD37	HOMDEL	8.3	4	185396021.00	185400628.00	77	Diffuse_Large B-Cell_Lymphoma
ANKRD40	AMP	7	17	50693198.00	50707914.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD40CL	AMP	7.2	17	50761029.00	50767557.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD42	AMP	6.3	11	83193712.00	83260694.00	77	Serous_Ovarian_Cancer
ANKRD45	AMP	8.3	1	173608336.00	173669851.00	3	Cholangiocarcinoma
ANKRD45	AMP	7.9	1	173608336.00	173669851.00	3	Liver_Hepatocellular_Carcinoma
ANKRD46	AMP	15.4	8	100509752.00	100559784.00	3	Bladder_Urothelial_Carcinoma
ANKRD46	AMP	13.5	8	100509752.00	100559784.00	3	Breast_Invasive_Ductal_Carcinoma
ANKRD46	AMP	9.3	8	100509752.00	100559784.00	3	Esophageal_Adenocarcinoma
ANKRD46	AMP	8.7	8	100509752.00	100559784.00	3	Liver_Hepatocellular_Carcinoma
ANKRD46	AMP	6.2	8	100509752.00	100559784.00	3	Stomach_Adenocarcinoma
ANKRD52	AMP	6.7	12	56237807.00	56258384.00	3	Adrenocortical_Carcinoma
ANKRD6	HOMDEL	6.3	6	89433152.00	89633834.00	77	Diffuse_Large B-Cell_Lymphoma
ANKRD6	HOMDEL	9.6	6	89433152.00	89633834.00	77	Prostate_Adenocarcinoma
ANKRD65	HOMDEL	8.3	1	1418420.00	1421769.00	3	Diffuse_Large B-Cell_Lymphoma
ANKRD65	HOMDEL	7.5	1	1418420.00	1421769.00	3	Uveal Melanoma
ANKUB1	AMP	8.2	3	149761100.00	149968385.00	3	Cervical_Squamous_Cell_Carcinoma
ANKUB1	AMP	12.1	3	149761100.00	149968385.00	3	Esophageal_Adenocarcinoma
ANKUB1	AMP	8.9	3	149761100.00	149968385.00	3	Head_and_Neck_Squamous
ANO1	AMP	9.6	11	69985907.00	70189530.00	77	Bladder_Urothelial_Carcinoma
ANO1	AMP	36.3	11	69985907.00	70189530.00	77	Esophageal_Adenocarcinoma
ANO1	AMP	24.4	11	69985907.00	70189530.00	77	Head_and_Neck_Squamous
ANO1	AMP	6.2	11	69985907.00	70189530.00	77	Stomach_Adenocarcinoma
ANO2	AMP	6.7	12	5531869.00	5946232.00	3	Testicular_Germ_Cell_Tumors
ANO7	HOMDEL	7.5	2	241188509.00	241225976.00	77	Sarcoma
ANO8	AMP	7.5	19	17323223.00	17334855.00	3	Serous_Ovarian_Cancer
ANP32E	AMP	8.3	1	150218417.00	150236156.00	3	Bladder_Urothelial_Carcinoma
ANP32E	AMP	8.3	1	150218417.00	150236156.00	3	Cholangiocarcinoma
ANP32E	AMP	10.4	1	150218417.00	150236156.00	3	Liver_Hepatocellular_Carcinoma
ANP32E	AMP	10.4	1	150218417.00	150236156.00	3	Lung
ANXA13	AMP	15.9	8	123680794.00	123737402.00	3	Esophageal_Adenocarcinoma
ANXA13	AMP	11.2	8	123680794.00	123737402.00	3	Liver_Hepatocellular_Carcinoma
ANXA13	AMP	25.9	8	123680794.00	123737402.00	3	Serous_Ovarian_Cancer
ANXA13	AMP	7.8	8	123680794.00	123737402.00	3	Stomach_Adenocarcinoma
ANXA2R	AMP	7.7	5	43039233.00	43043170.00	3	Esophageal_Adenocarcinoma
ANXA2R	AMP	6.8	5	43039233.00	43043170.00	3	Lung
ANXA2R-AS1	AMP	7.7	5	43041572.00	43064272.00	77	Esophageal_Adenocarcinoma
ANXA2R-AS1	AMP	6.8	5	43041572.00	43064272.00	77	Lung
ANXA2R-OT1	AMP	7.7	5	43013060.00	43067452.00	3	Esophageal_Adenocarcinoma
ANXA2R-OT1	AMP	6.8	5	43013060.00	43067452.00	3	Lung
ANXA9	AMP	9.1	1	150982249.00	150995634.00	77	Bladder_Urothelial_Carcinoma
ANXA9	AMP	8.3	1	150982249.00	150995634.00	77	Cholangiocarcinoma
ANXA9	AMP	10.6	1	150982249.00	150995634.00	77	Liver_Hepatocellular_Carcinoma
ANXA9	AMP	10.4	1	150982249.00	150995634.00	77	Lung
ANXA9	AMP	6.5	1	150982249.00	150995634.00	77	Uterine_Corpus_Endometrial_Carcinoma
AOC1	AMP	7.2	7	150824627.00	150861504.00	77	Serous_Ovarian_Cancer
AP1M1	AMP	9.8	19	16197854.00	16245906.00	77	Serous_Ovarian_Cancer
AP1M2	AMP	7.9	19	10572671.00	10587315.00	3	Serous_Ovarian_Cancer
AP1S1	AMP	8.2	7	101154456.00	101161596.00	77	Esophageal_Adenocarcinoma
AP2M1	AMP	14	3	184174689.00	184184214.00	77	Cervical_Squamous_Cell_Carcinoma
AP2M1	AMP	15.9	3	184174689.00	184184214.00	77	Esophageal_Adenocarcinoma
AP2M1	AMP	18.2	3	184174689.00	184184214.00	77	Serous_Ovarian_Cancer
AP2M1	AMP	6.3	3	184174689.00	184184214.00	77	Uterine_Corpus_Endometrial_Carcinoma
AP3M2	AMP	8.2	8	42152946.00	42171673.00	77	Breast_Invasive_Ductal_Carcinoma
AP3M2	AMP	7.7	8	42152946.00	42171673.00	77	Esophageal_Adenocarcinoma
AP4M1	AMP	9.3	7	100101549.00	100110345.00	77	Esophageal_Adenocarcinoma
AP4S1	AMP	7.2	14	31025106.00	31130996.00	77	Lung
APBB3	AMP	6.1	5	140558268.00	140564781.00	3	Renal_Clear_Cell_Carcinoma
APCDD1L	AMP	6.4	20	58459101.00	58515399.00	3	Breast_Invasive_Ductal_Carcinoma
APCDD1L	AMP	7.6	20	58459101.00	58515399.00	3	Colorectal_Adenocarcinoma
APCDD1L-DT	AMP	6.4	20	58515379.00	58619888.00	77	Breast_Invasive_Ductal_Carcinoma
APCDD1L-DT	AMP	7.4	20	58515379.00	58619888.00	77	Colorectal_Adenocarcinoma
APCS	AMP	8.6	1	159587826.00	159588865.00	77	Bladder_Urothelial_Carcinoma
APCS	AMP	8.7	1	159587826.00	159588865.00	77	Breast_Invasive_Ductal_Carcinoma
APCS	AMP	13.9	1	159587826.00	159588865.00	77	Cholangiocarcinoma
APCS	AMP	9.8	1	159587826.00	159588865.00	77	Liver_Hepatocellular_Carcinoma
APEH	HOMDEL	10.4	3	49674014.00	49683971.00	77	Diffuse_Large B-Cell_Lymphoma
APH1A	AMP	8.3	1	150265399.00	150269580.00	3	Bladder_Urothelial_Carcinoma
APH1A	AMP	8.3	1	150265399.00	150269580.00	3	Cholangiocarcinoma
APH1A	AMP	10.4	1	150265399.00	150269580.00	3	Liver_Hepatocellular_Carcinoma
APH1A	AMP	10.6	1	150265399.00	150269580.00	3	Lung
APLP1	AMP	7.9	19	35867899.00	35879792.00	77	Serous_Ovarian_Cancer
APLP2	HOMDEL	8.7	11	130068147.00	130144811.00	77	Testicular_Germ_Cell_Tumors
APOA2	AMP	16.2	1	161222292.00	161223631.00	3	Bladder_Urothelial_Carcinoma
APOA2	AMP	9.4	1	161222292.00	161223631.00	3	Breast_Invasive_Ductal_Carcinoma
APOA2	AMP	13.9	1	161222292.00	161223631.00	3	Cholangiocarcinoma
APOA2	AMP	11.2	1	161222292.00	161223631.00	3	Liver_Hepatocellular_Carcinoma
APOBEC1	AMP	6	12	7649400.00	7665908.00	3	Testicular_Germ_Cell_Tumors
APOBEC4	AMP	6.4	1	183646275.00	183653316.00	3	Breast_Invasive_Ductal_Carcinoma
APOBEC4	AMP	8.3	1	183646275.00	183653316.00	3	Cholangiocarcinoma
APOBEC4	AMP	7.4	1	183646275.00	183653316.00	3	Liver_Hepatocellular_Carcinoma
APOD	AMP	14.3	3	195568705.00	195584033.00	3	Cervical_Squamous_Cell_Carcinoma
APOD	AMP	18.7	3	195568705.00	195584033.00	3	Esophageal_Adenocarcinoma
APOD	AMP	16.3	3	195568705.00	195584033.00	3	Serous_Ovarian_Cancer
APOD	AMP	6.9	3	195568705.00	195584033.00	3	Uterine_Corpus_Endometrial_Carcinoma
APOH	AMP	6.5	17	66212033.00	66256525.00	3	Breast_Invasive_Ductal_Carcinoma
APOM	HOMDEL	6.3	6	31652416.00	31658210.00	77	Diffuse_Large B-Cell_Lymphoma
APPBP2	AMP	9	17	60443158.00	60526242.00	3	Breast_Invasive_Ductal_Carcinoma
AQP10	AMP	13.9	1	154321090.00	154325325.00	77	Cholangiocarcinoma
AQP10	AMP	10.9	1	154321090.00	154325325.00	77	Liver_Hepatocellular_Carcinoma
AQP10	AMP	10	1	154321090.00	154325325.00	77	Lung
AQP11	AMP	9.4	11	77589391.00	77610356.00	77	Serous_Ovarian_Cancer
AQP12A	HOMDEL	7.1	2	240691866.00	240698483.00	77	Sarcoma
AQP12B	HOMDEL	7.1	2	240676418.00	240682906.00	3	Sarcoma
ARAP1	AMP	12.6	11	72685069.00	72793599.00	3	Esophageal_Adenocarcinoma
ARAP3	AMP	6.1	5	141653401.00	141682230.00	3	Renal_Clear_Cell_Carcinoma
ARC	AMP	9.3	8	142611049.00	142614479.00	3	Esophageal_Adenocarcinoma
ARC	AMP	9.5	8	142611049.00	142614479.00	3	Liver_Hepatocellular_Carcinoma
ARC	AMP	25.9	8	142611049.00	142614479.00	3	Serous_Ovarian_Cancer
ARF1	AMP	8.3	1	228082708.00	228099212.00	77	Breast_Invasive_Ductal_Carcinoma
ARFGAP1	AMP	7.1	20	63272785.00	63289790.00	77	Colorectal_Adenocarcinoma
ARFGAP1	AMP	6.5	20	63272785.00	63289790.00	77	Serous_Ovarian_Cancer
ARFGEF1	AMP	6.9	8	67173511.00	67343781.00	3	Breast_Invasive_Ductal_Carcinoma
ARFGEF1	AMP	6.3	8	67173511.00	67343781.00	3	Liver_Hepatocellular_Carcinoma
ARFGEF2	AMP	6.9	20	48921711.00	49036693.00	77	Colorectal_Adenocarcinoma
ARFGEF3	HOMDEL	8.3	6	138161939.00	138344663.00	77	Diffuse_Large B-Cell_Lymphoma
ARFGEF3	HOMDEL	7.5	6	138161939.00	138344663.00	77	Uveal Melanoma
ARFRP1	AMP	7.3	20	63698642.00	63708025.00	3	Colorectal_Adenocarcinoma
ARFRP1	AMP	7.3	20	63698642.00	63708025.00	3	Serous_Ovarian_Cancer
ARG1	HOMDEL	6.3	6	131470832.00	131584332.00	77	Diffuse_Large B-Cell_Lymphoma
ARG1	HOMDEL	7.5	6	131470832.00	131584332.00	77	Uveal Melanoma
ARHGAP18	HOMDEL	6.3	6	129576132.00	129710177.00	3	Diffuse_Large B-Cell_Lymphoma
ARHGAP18	HOMDEL	7.5	6	129576132.00	129710177.00	3	Uveal Melanoma
ARHGAP23	AMP	6	17	38419280.00	38512385.00	77	Breast_Invasive_Ductal_Carcinoma
ARHGAP26	AMP	6.3	5	142770377.00	143229011.00	77	Renal_Clear_Cell_Carcinoma
ARHGAP26-AS1	AMP	6.3	5	142859604.00	142868922.00	3	Renal_Clear_Cell_Carcinoma
ARHGAP27P2	AMP	7.3	17	68198921.00	68199596.00	77	Breast_Invasive_Ductal_Carcinoma
ARHGAP30	AMP	17.2	1	161046946.00	161069970.00	3	Bladder_Urothelial_Carcinoma
ARHGAP30	AMP	9.8	1	161046946.00	161069970.00	3	Breast_Invasive_Ductal_Carcinoma
ARHGAP30	AMP	13.9	1	161046946.00	161069970.00	3	Cholangiocarcinoma
ARHGAP30	AMP	10.1	1	161046946.00	161069970.00	3	Liver_Hepatocellular_Carcinoma
ARHGAP32	HOMDEL	8.7	11	128965060.00	129279324.00	3	Testicular_Germ_Cell_Tumors
ARHGAP32	HOMDEL	6.3	11	128965060.00	129279324.00	3	Uveal Melanoma
ARHGAP33	AMP	8.2	19	35774532.00	35788822.00	77	Serous_Ovarian_Cancer
ARHGAP39	AMP	9.9	8	144529179.00	144685846.00	3	Esophageal_Adenocarcinoma
ARHGAP39	AMP	9.8	8	144529179.00	144685846.00	3	Liver_Hepatocellular_Carcinoma
ARHGAP39	AMP	26.7	8	144529179.00	144685846.00	3	Serous_Ovarian_Cancer
ARHGAP4	AMP	6.3	24	153907367.00	153934999.00	3	Diffuse_Large B-Cell_Lymphoma
ARHGAP40	AMP	7.3	20	38601809.00	38651035.00	77	Colorectal_Adenocarcinoma
ARHGAP42	AMP	6.8	11	100687288.00	100993941.00	77	Cervical_Squamous_Cell_Carcinoma
ARHGAP44	AMP	9.1	17	12789498.00	12991643.00	77	Sarcoma
ARHGAP44-AS1	AMP	8.7	17	12760140.00	12790242.00	3	Sarcoma
ARHGAP5	AMP	6.8	14	32076114.00	32159728.00	77	Lung
ARHGAP5-AS1	AMP	6.7	14	32074946.00	32076793.00	3	Lung
ARHGAP9	AMP	7.1	12	57472264.00	57488814.00	3	Glioblastoma_Multiforme
ARHGEF10	HOMDEL	7.1	8	1823926.00	1958641.00	77	Bladder_Urothelial_Carcinoma
ARHGEF10	HOMDEL	6.1	8	1823926.00	1958641.00	77	Colorectal_Adenocarcinoma
ARHGEF10	HOMDEL	7.6	8	1823926.00	1958641.00	77	Liver_Hepatocellular_Carcinoma
ARHGEF10	HOMDEL	8.6	8	1823926.00	1958641.00	77	Serous_Ovarian_Cancer
ARHGEF11	AMP	8.1	1	156934840.00	157045742.00	3	Breast_Invasive_Ductal_Carcinoma
ARHGEF11	AMP	11.1	1	156934840.00	157045742.00	3	Cholangiocarcinoma
ARHGEF11	AMP	10.6	1	156934840.00	157045742.00	3	Liver_Hepatocellular_Carcinoma
ARHGEF16	HOMDEL	8.3	1	3454665.00	3481113.00	77	Diffuse_Large B-Cell_Lymphoma
ARHGEF17	AMP	8.2	11	73308276.00	73369388.00	77	Esophageal_Adenocarcinoma
ARHGEF17	AMP	6.6	11	73308276.00	73369388.00	77	Serous_Ovarian_Cancer
ARHGEF2	AMP	8.5	1	155946851.00	156007070.00	3	Breast_Invasive_Ductal_Carcinoma
ARHGEF2	AMP	11.1	1	155946851.00	156007070.00	3	Cholangiocarcinoma
ARHGEF2	AMP	11.2	1	155946851.00	156007070.00	3	Liver_Hepatocellular_Carcinoma
ARHGEF2	AMP	7.6	1	155946851.00	156007070.00	3	Uterine_Corpus_Endometrial_Carcinoma
ARHGEF25	AMP	9	12	57610180.00	57617245.00	77	Glioblastoma_Multiforme
ARHGEF25	AMP	11.1	12	57610180.00	57617245.00	77	Sarcoma
ARHGEF26	AMP	8.2	3	154121003.00	154257827.00	77	Cervical_Squamous_Cell_Carcinoma
ARHGEF26	AMP	12.6	3	154121003.00	154257827.00	77	Esophageal_Adenocarcinoma
ARHGEF26	AMP	8.7	3	154121003.00	154257827.00	77	Head_and_Neck_Squamous
ARHGEF26-AS1	AMP	8.2	3	154024401.00	154121347.00	3	Cervical_Squamous_Cell_Carcinoma
ARHGEF26-AS1	AMP	12.6	3	154024401.00	154121347.00	3	Esophageal_Adenocarcinoma
